files,chunks,candidates,clones,statusUpdates,timestamp
109000,18211863,0,24961,7,31889,
109000,18211863,0,24961,7,31898,
109000,18211863,0,24961,7,31907,
109000,18211863,0,24961,7,31915,
109000,18211863,0,24961,7,31924,
109000,18211863,0,24961,7,31933,
109000,18211863,0,24961,7,31942,
109000,18211863,0,24961,7,31951,
109000,18211863,0,24961,7,31960,
109000,18211863,0,24961,7,31969,
109000,18211863,0,24961,7,31978,
109000,18211863,0,24961,7,31987,
109000,18211863,0,24961,7,31995,
109000,18211863,0,24961,7,32004,
109000,18211863,0,24961,7,32014,
109000,18211863,0,24961,7,32023,
109000,18211863,0,24961,7,32031,
109000,18211863,0,24961,7,32040,
109000,18211863,0,24961,7,32049,
109000,18211863,0,24961,7,32058,
109000,18211863,0,24961,7,32067,
109000,18211863,0,24961,7,32076,
109000,18211863,0,24961,7,32085,
109000,18211863,0,24961,7,32094,
109000,18211863,0,24961,7,32103,
109000,18211863,0,24961,7,32112,
109000,18211863,0,24961,7,32121,
109000,18211863,0,24961,7,32130,
109000,18211863,0,24961,7,32138,
109000,18211863,0,24961,7,32147,
109000,18211863,0,24961,7,32156,
109000,18211863,0,24961,7,32165,
109000,18211863,0,24961,7,32174,
109000,18211863,0,24961,7,32183,
109000,18211863,0,24961,7,32192,
109000,18211863,0,24961,7,32201,
109000,18211863,0,24961,7,32210,
109000,18211863,0,24961,7,32219,
109000,18211863,0,24961,7,32228,
109000,18211863,0,24961,7,32237,
109000,18211863,0,24961,7,32246,
109000,18211863,0,24961,7,32255,
109000,18211863,0,24961,7,32263,
109000,18211863,0,24961,7,32272,
109000,18211863,0,24961,7,32281,
109000,18211863,0,24961,7,32290,
109000,18211863,0,24961,7,32299,
109000,18211863,0,24961,7,32308,
109000,18211863,0,24961,7,32317,
109000,18211863,0,24961,7,32326,
109000,18211863,0,24961,7,32335,
109000,18211863,0,24961,7,32343,
109000,18211863,0,24961,7,32352,
109000,18211863,0,24961,7,32361,
109000,18211863,0,24961,7,32370,
109000,18211863,0,24961,7,32379,
109000,18211863,0,24961,7,32388,
109000,18211863,0,24961,7,32397,
109000,18211863,0,24961,7,32406,
109000,18211863,0,24961,7,32415,
109000,18211863,0,24961,7,32424,
109000,18211863,0,24961,7,32433,
109000,18211863,0,24961,7,32442,
109000,18211863,0,24961,7,32451,
109000,18211863,0,24961,7,32460,
109000,18211863,0,24961,7,32469,
109000,18211863,0,24961,7,32478,
109000,18211863,0,24961,7,32487,
109000,18211863,0,24961,7,32496,
109000,18211863,0,24961,7,32504,
109000,18211863,0,24961,7,32513,
109000,18211863,0,24961,7,32522,
109000,18211863,0,24961,7,32531,
109000,18211863,0,24961,7,32540,
109000,18211863,0,24961,7,32549,
109000,18211863,0,24961,7,32558,
109000,18211863,0,24961,7,32567,
109000,18211863,0,24961,7,32576,
109000,18211863,0,24961,7,32585,
109000,18211863,0,24961,7,32594,
109000,18211863,0,24961,7,32603,
109000,18211863,0,24961,7,32612,
109000,18211863,0,24961,7,32621,
109000,18211863,0,24961,7,32630,
109000,18211863,0,24961,7,32639,
109000,18211863,0,24961,7,32648,
109000,18211863,0,24961,7,32656,
109000,18211863,0,24961,7,32665,
109000,18211863,0,24961,7,32674,
109000,18211863,0,24961,7,32683,
109000,18211863,0,24961,7,32692,
109000,18211863,0,24961,7,32701,
109000,18211863,0,24961,7,32710,
109000,18211863,0,24961,7,32719,
109000,18211863,0,24961,7,32728,
109000,18211863,0,24961,7,32737,
109000,18211863,0,24961,7,32746,
109000,18211863,0,24961,7,32755,
109000,18211863,0,24961,7,32764,
109000,18211863,0,24961,7,32773,
109000,18211863,0,24961,7,32781,
109000,18211863,0,24961,7,32790,
109000,18211863,0,24961,7,32799,
109000,18211863,0,24961,7,32808,
109000,18211863,0,24961,7,32817,
109000,18211863,0,24961,7,32826,
109000,18211863,0,24961,7,32835,
109000,18211863,0,24961,7,32844,
109000,18211863,0,24961,7,32853,
109000,18211863,0,24961,7,32862,
109000,18211863,0,24961,7,32870,
109000,18211863,0,24961,7,32879,
109000,18211863,0,24961,7,32889,
109000,18211863,0,24961,7,32897,
109000,18211863,0,24961,7,32906,
109000,18211863,0,24961,7,32915,
109000,18211863,0,24961,7,32924,
109000,18211863,0,24961,7,32933,
109000,18211863,0,24961,7,32942,
109000,18211863,0,24961,7,32951,
109000,18211863,0,24961,7,32960,
109000,18211863,0,24961,7,32969,
109000,18211863,0,24961,7,32978,
109000,18211863,0,24961,7,32987,
109000,18211863,0,24961,7,32996,
109000,18211863,0,24961,7,33004,
109000,18211863,0,24961,7,33013,
109000,18211863,0,24961,7,33022,
109000,18211863,0,24961,7,33031,
109000,18211863,0,24961,7,33040,
109000,18211863,0,24961,7,33049,
109000,18211863,0,24961,7,33058,
109000,18211863,0,24961,7,33067,
109000,18211863,0,24961,7,33076,
109000,18211863,0,24961,7,33085,
109000,18211863,0,24961,7,33094,
109000,18211863,0,24961,7,33102,
109000,18211863,0,24961,7,33111,
109000,18211863,0,24961,7,33120,
109000,18211863,0,24961,7,33129,
109000,18211863,0,24961,7,33138,
109000,18211863,0,24961,7,33147,
109000,18211863,0,24961,7,33156,
109000,18211863,0,24961,7,33164,
109000,18211863,0,24961,7,33173,
109000,18211863,0,24961,7,33182,
109000,18211863,0,24961,7,33191,
109000,18211863,0,24961,7,33200,
109000,18211863,0,24961,7,33209,
109000,18211863,0,24961,7,33218,
109000,18211863,0,24961,7,33227,
109000,18211863,0,24961,7,33235,
109000,18211863,0,24961,7,33244,
109000,18211863,0,24961,7,33253,
109000,18211863,0,24961,7,33262,
109000,18211863,0,24961,7,33271,
109000,18211863,0,24961,7,33280,
109000,18211863,0,24961,7,33288,
109000,18211863,0,24961,7,33297,
109000,18211863,0,24961,7,33306,
109000,18211863,0,24961,7,33315,
109000,18211863,0,24961,7,33324,
109000,18211863,0,24961,7,33333,
109000,18211863,0,24961,7,33342,
109000,18211863,0,24961,7,33351,
109000,18211863,0,24961,7,33360,
109000,18211863,0,24961,7,33369,
109000,18211863,0,24961,7,33378,
109000,18211863,0,24961,7,33386,
109000,18211863,0,24961,7,33395,
109000,18211863,0,24961,7,33404,
109000,18211863,0,24961,7,33413,
109000,18211863,0,24961,7,33422,
109000,18211863,0,24961,7,33431,
109000,18211863,0,24961,7,33440,
109000,18211863,0,24961,7,33449,
109000,18211863,0,24961,7,33458,
109000,18211863,0,24961,7,33467,
109000,18211863,0,24961,7,33475,
109000,18211863,0,24961,7,33485,
109000,18211863,0,24961,7,33493,
109000,18211863,0,24961,7,33502,
109000,18211863,0,24961,7,33511,
109000,18211863,0,24961,7,33520,
109000,18211863,0,24961,7,33529,
109000,18211863,0,24961,7,33538,
109000,18211863,0,24961,7,33546,
109000,18211863,0,24961,7,33555,
109000,18211863,0,24961,7,33564,
109000,18211863,0,24961,7,33573,
109000,18211863,0,24961,7,33582,
109000,18211863,0,24961,7,33590,
109000,18211863,0,24961,7,33599,
109000,18211863,0,24961,7,33608,
109000,18211863,0,24961,7,33617,
109000,18211863,0,24961,7,33626,
109000,18211863,0,24961,7,33635,
109000,18211863,0,24961,7,33644,
109000,18211863,0,24961,7,33653,
109000,18211863,0,24961,7,33662,
109000,18211863,0,24961,7,33671,
109000,18211863,0,24961,7,33679,
109000,18211863,0,24961,7,33688,
109000,18211863,0,24961,7,33697,
109000,18211863,0,24961,7,33706,
109000,18211863,0,24961,7,33715,
109000,18211863,0,24961,7,33724,
109000,18211863,0,24961,7,33733,
109000,18211863,0,24961,7,33742,
109000,18211863,0,24961,7,33751,
109000,18211863,0,24961,7,33759,
109000,18211863,0,24961,7,33768,
109000,18211863,0,24961,7,33777,
109000,18211863,0,24961,7,33786,
109000,18211863,0,24961,7,33795,
109000,18211863,0,24961,7,33804,
109000,18211863,0,24961,7,33813,
109000,18211863,0,24961,7,33822,
109000,18211863,0,24961,7,33831,
109000,18211863,0,24961,7,33840,
109000,18211863,0,24961,7,33849,
109000,18211863,0,24961,7,33858,
109000,18211863,0,24961,7,33867,
109000,18211863,0,24961,7,33875,
109000,18211863,0,24961,7,33884,
109000,18211863,0,24961,7,33893,
109000,18211863,0,24961,7,33902,
109000,18211863,0,24961,7,33911,
109000,18211863,0,24961,7,33920,
109000,18211863,0,24961,7,33929,
109000,18211863,0,24961,7,33938,
109000,18211863,0,24961,7,33947,
109000,18211863,0,24961,7,33956,
109000,18211863,0,24961,7,33965,
109000,18211863,0,24961,7,33974,
109000,18211863,0,24961,7,33983,
109000,18211863,0,24961,7,33992,
109000,18211863,0,24961,7,34000,
109000,18211863,0,24961,7,34009,
109000,18211863,0,24961,7,34019,
109000,18211863,0,24961,7,34028,
109000,18211863,0,24961,7,34036,
109000,18211863,0,24961,7,34045,
109000,18211863,0,24961,7,34054,
109000,18211863,0,24961,7,34063,
109000,18211863,0,24961,7,34072,
109000,18211863,0,24961,7,34081,
109000,18211863,0,24961,7,34090,
109000,18211863,0,24961,7,34099,
109000,18211863,0,24961,7,34107,
109000,18211863,0,24961,7,34116,
109000,18211863,0,24961,7,34125,
109000,18211863,0,24961,7,34134,
109000,18211863,0,24961,7,34143,
109000,18211863,0,24961,7,34152,
109000,18211863,0,24961,7,34161,
109000,18211863,0,24961,7,34170,
109000,18211863,0,24961,7,34179,
109000,18211863,0,24961,7,34187,
109000,18211863,0,24961,7,34196,
109000,18211863,0,24961,7,34205,
109000,18211863,0,24961,7,34214,
109000,18211863,0,24961,7,34223,
109000,18211863,0,24961,7,34232,
109000,18211863,0,24961,7,34241,
109000,18211863,0,24961,7,34249,
109000,18211863,0,24961,7,34258,
109000,18211863,0,24961,7,34267,
109000,18211863,0,24961,7,34276,
109000,18211863,0,24961,7,34285,
109000,18211863,0,24961,7,34294,
109000,18211863,0,24961,7,34303,
109000,18211863,0,24961,7,34311,
109000,18211863,0,24961,7,34320,
109000,18211863,0,24961,7,34329,
109000,18211863,0,24961,7,34338,
109000,18211863,0,24961,7,34347,
109000,18211863,0,24961,7,34356,
109000,18211863,0,24961,7,34365,
109000,18211863,0,24961,7,34373,
109000,18211863,0,24961,7,34382,
109000,18211863,0,24961,7,34392,
109000,18211863,0,24961,7,34401,
109000,18211863,0,24961,7,34409,
109000,18211863,0,24961,7,34418,
109000,18211863,0,24961,7,34427,
109000,18211863,0,24961,7,34436,
109000,18211863,0,24961,7,34445,
109000,18211863,0,24961,7,34454,
109000,18211863,0,24961,7,34463,
109000,18211863,0,24961,7,34472,
109000,18211863,0,24961,7,34481,
109000,18211863,0,24961,7,34489,
109000,18211863,0,24961,7,34498,
109000,18211863,0,24961,7,34507,
109000,18211863,0,24961,7,34516,
109000,18211863,0,24961,7,34525,
109000,18211863,0,24961,7,34534,
109000,18211863,0,24961,7,34543,
109000,18211863,0,24961,7,34552,
109000,18211863,0,24961,7,34561,
109000,18211863,0,24961,7,34570,
109000,18211863,0,24961,7,34579,
109000,18211863,0,24961,7,34588,
109000,18211863,0,24961,7,34597,
109000,18211863,0,24961,7,34605,
109000,18211863,0,24961,7,34614,
109000,18211863,0,24961,7,34623,
109000,18211863,0,24961,7,34632,
109000,18211863,0,24961,7,34641,
109000,18211863,0,24961,7,34650,
109000,18211863,0,24961,7,34658,
109000,18211863,0,24961,7,34667,
109000,18211863,0,24961,7,34676,
109000,18211863,0,24961,7,34685,
109000,18211863,0,24961,7,34694,
109000,18211863,0,24961,7,34703,
109000,18211863,0,24961,7,34712,
109000,18211863,0,24961,7,34721,
109000,18211863,0,24961,7,34729,
109000,18211863,0,24961,7,34738,
109000,18211863,0,24961,7,34747,
109000,18211863,0,24961,7,34756,
109000,18211863,0,24961,7,34764,
109000,18211863,0,24961,7,34774,
109000,18211863,0,24961,7,34783,
109000,18211863,0,24961,7,34791,
109000,18211863,0,24961,7,34800,
109000,18211863,0,24961,7,34809,
109000,18211863,0,24961,7,34818,
109000,18211863,0,24961,7,34827,
109000,18211863,0,24961,7,34836,
109000,18211863,0,24961,7,34845,
109000,18211863,0,24961,7,34853,
109000,18211863,0,24961,7,34862,
109000,18211863,0,24961,7,34871,
109000,18211863,0,24961,7,34880,
109000,18211863,0,24961,7,34889,
109000,18211863,0,24961,7,34898,
109000,18211863,0,24961,7,34907,
109000,18211863,0,24961,7,34916,
109000,18211863,0,24961,7,34925,
109000,18211863,0,24961,7,34934,
109000,18211863,0,24961,7,34943,
109000,18211863,0,24961,7,34952,
109000,18211863,0,24961,7,34961,
109000,18211863,0,24961,7,34969,
109000,18211863,0,24961,7,34978,
109000,18211863,0,24961,7,34987,
109000,18211863,0,24961,7,34996,
109000,18211863,0,24961,7,35005,
109000,18211863,0,24961,7,35014,
109000,18211863,0,24961,7,35022,
109000,18211863,0,24961,7,35031,
109000,18211863,0,24961,7,35040,
109000,18211863,0,24961,7,35049,
109000,18211863,0,24961,7,35058,
109000,18211863,0,24961,7,35067,
109000,18211863,0,24961,7,35076,
109000,18211863,0,24961,7,35084,
109000,18211863,0,24961,7,35093,
109000,18211863,0,24961,7,35102,
109000,18211863,0,24961,7,35111,
109000,18211863,0,24961,7,35120,
109000,18211863,0,24961,7,35129,
109000,18211863,0,24961,7,35138,
109000,18211863,0,24961,7,35147,
109000,18211863,0,24961,7,35156,
109000,18211863,0,24961,7,35165,
109000,18211863,0,24961,7,35174,
109000,18211863,0,24961,7,35182,
109000,18211863,0,24961,7,35191,
109000,18211863,0,24961,7,35200,
109000,18211863,0,24961,7,35209,
109000,18211863,0,24961,7,35218,
109000,18211863,0,24961,7,35227,
109000,18211863,0,24961,7,35236,
109000,18211863,0,24961,7,35244,
109000,18211863,0,24961,7,35253,
109000,18211863,0,24961,7,35262,
109000,18211863,0,24961,7,35271,
109000,18211863,0,24961,7,35280,
109000,18211863,0,24961,7,35289,
109000,18211863,0,24961,7,35298,
109000,18211863,0,24961,7,35306,
109000,18211863,0,24961,7,35315,
109000,18211863,0,24961,7,35324,
109000,18211863,0,24961,7,35333,
109000,18211863,0,24961,7,35342,
109000,18211863,0,24961,7,35351,
109000,18211863,0,24961,7,35360,
109000,18211863,0,24961,7,35369,
109000,18211863,0,24961,7,35378,
109000,18211863,0,24961,7,35386,
109000,18211863,0,24961,7,35395,
109000,18211863,0,24961,7,35404,
109000,18211863,0,24961,7,35413,
109000,18211863,0,24961,7,35422,
109000,18211863,0,24961,7,35431,
109000,18211863,0,24961,7,35440,
109000,18211863,0,24961,7,35449,
109000,18211863,0,24961,7,35457,
109000,18211863,0,24961,7,35466,
109000,18211863,0,24961,7,35475,
109000,18211863,0,24961,7,35484,
109000,18211863,0,24961,7,35493,
109000,18211863,0,24961,7,35502,
109000,18211863,0,24961,7,35511,
109000,18211863,0,24961,7,35520,
109000,18211863,0,24961,7,35528,
109000,18211863,0,24961,7,35537,
109000,18211863,0,24961,7,35546,
109000,18211863,0,24961,7,35555,
109000,18211863,0,24961,7,35564,
109000,18211863,0,24961,7,35573,
109000,18211863,0,24961,7,35582,
109000,18211863,0,24961,7,35591,
109000,18211863,0,24961,7,35600,
109000,18211863,0,24961,7,35608,
109000,18211863,0,24961,7,35617,
109000,18211863,0,24961,7,35626,
109000,18211863,0,24961,7,35635,
109000,18211863,0,24961,7,35644,
109000,18211863,0,24961,7,35653,
109000,18211863,0,24961,7,35661,
109000,18211863,0,24961,7,35670,
109000,18211863,0,24961,7,35679,
109000,18211863,0,24961,7,35688,
109000,18211863,0,24961,7,35697,
109000,18211863,0,24961,7,35706,
109000,18211863,0,24961,7,35714,
109000,18211863,0,24961,7,35723,
109000,18211863,0,24961,7,35732,
109000,18211863,0,24961,7,35741,
109000,18211863,0,24961,7,35750,
109000,18211863,0,24961,7,35759,
109000,18211863,0,24961,7,35768,
109000,18211863,0,24961,7,35776,
109000,18211863,0,24961,7,35785,
109000,18211863,0,24961,7,35794,
109000,18211863,0,24961,7,35803,
109000,18211863,0,24961,7,35812,
109000,18211863,0,24961,7,35821,
109000,18211863,0,24961,7,35830,
109000,18211863,0,24961,7,35839,
109000,18211863,0,24961,7,35847,
109000,18211863,0,24961,7,35856,
109000,18211863,0,24961,7,35865,
109000,18211863,0,24961,7,35874,
109000,18211863,0,24961,7,35883,
109000,18211863,0,24961,7,35892,
109000,18211863,0,24961,7,35901,
109000,18211863,0,24961,7,35910,
109000,18211863,0,24961,7,35919,
109000,18211863,0,24961,7,35928,
109000,18211863,0,24961,7,35937,
109000,18211863,0,24961,7,35946,
109000,18211863,0,24961,7,35955,
109000,18211863,0,24961,7,35964,
109000,18211863,0,24961,7,35973,
109000,18211863,0,24961,7,35982,
109000,18211863,0,24961,7,35991,
109000,18211863,0,24961,7,36000,
109000,18211863,0,24961,7,36009,
109000,18211863,0,24961,7,36017,
109000,18211863,0,24961,7,36026,
109000,18211863,0,24961,7,36035,
109000,18211863,0,24961,7,36044,
109000,18211863,0,24961,7,36053,
109000,18211863,0,24961,7,36062,
109000,18211863,0,24961,7,36071,
109000,18211863,0,24961,7,36080,
109000,18211863,0,24961,7,36089,
109000,18211863,0,24961,7,36097,
109000,18211863,0,24961,7,36106,
109000,18211863,0,24961,7,36115,
109000,18211863,0,24961,7,36124,
109000,18211863,0,24961,7,36133,
109000,18211863,0,24961,7,36142,
109000,18211863,0,24961,7,36151,
109000,18211863,0,24961,7,36160,
109000,18211863,0,24961,7,36169,
109000,18211863,0,24961,7,36177,
109000,18211863,0,24961,7,36186,
109000,18211863,0,24961,7,36195,
109000,18211863,0,24961,7,36204,
109000,18211863,0,24961,7,36213,
109000,18211863,0,24961,7,36221,
109000,18211863,0,24961,7,36230,
109000,18211863,0,24961,7,36239,
109000,18211863,0,24961,7,36248,
109000,18211863,0,24961,7,36257,
109000,18211863,0,24961,7,36266,
109000,18211863,0,24961,7,36275,
109000,18211863,0,24961,7,36284,
109000,18211863,0,24961,7,36293,
109000,18211863,0,24961,7,36302,
109000,18211863,0,24961,7,36310,
109000,18211863,0,24961,7,36319,
109000,18211863,0,24961,7,36328,
109000,18211863,0,24961,7,36337,
109000,18211863,0,24961,7,36346,
109000,18211863,0,24961,7,36355,
109000,18211863,0,24961,7,36363,
109000,18211863,0,24961,7,36372,
109000,18211863,0,24961,7,36381,
109000,18211863,0,24961,7,36390,
109000,18211863,0,24961,7,36399,
109000,18211863,0,24961,7,36408,
109000,18211863,0,24961,7,36417,
109000,18211863,0,24961,7,36425,
109000,18211863,0,24961,7,36434,
109000,18211863,0,24961,7,36443,
109000,18211863,0,24961,7,36452,
109000,18211863,0,24961,7,36460,
109000,18211863,0,24961,7,36469,
109000,18211863,0,24961,7,36478,
109000,18211863,0,24961,7,36487,
109000,18211863,0,24961,7,36496,
109000,18211863,0,24961,7,36504,
109000,18211863,0,24961,7,36513,
109000,18211863,0,24961,7,36522,
109000,18211863,0,24961,7,36531,
109000,18211863,0,24961,7,36539,
109000,18211863,0,24961,7,36548,
109000,18211863,0,24961,7,36557,
109000,18211863,0,24961,7,36566,
109000,18211863,0,24961,7,36575,
109000,18211863,0,24961,7,36583,
109000,18211863,0,24961,7,36592,
109000,18211863,0,24961,7,36601,
109000,18211863,0,24961,7,36610,
109000,18211863,0,24961,7,36619,
109000,18211863,0,24961,7,36628,
109000,18211863,0,24961,7,36636,
109000,18211863,0,24961,7,36645,
109000,18211863,0,24961,7,36654,
109000,18211863,0,24961,7,36663,
109000,18211863,0,24961,7,36672,
109000,18211863,0,24961,7,36681,
109000,18211863,0,24961,7,36690,
109000,18211863,0,24961,7,36699,
109000,18211863,0,24961,7,36707,
109000,18211863,0,24961,7,36716,
109000,18211863,0,24961,7,36725,
109000,18211863,0,24961,7,36734,
109000,18211863,0,24961,7,36743,
109000,18211863,0,24961,7,36752,
109000,18211863,0,24961,7,36760,
109000,18211863,0,24961,7,36769,
109000,18211863,0,24961,7,36778,
109000,18211863,0,24961,7,36787,
109000,18211863,0,24961,7,36796,
109000,18211863,0,24961,7,36805,
109000,18211863,0,24961,7,36814,
109000,18211863,0,24961,7,36822,
109000,18211863,0,24961,7,36831,
109000,18211863,0,24961,7,36840,
109000,18211863,0,24961,7,36849,
109000,18211863,0,24961,7,36858,
109000,18211863,0,24961,7,36867,
109000,18211863,0,24961,7,36876,
109000,18211863,0,24961,7,36885,
109000,18211863,0,24961,7,36894,
109000,18211863,0,24961,7,36903,
109000,18211863,0,24961,7,36912,
109000,18211863,0,24961,7,36921,
109000,18211863,0,24961,7,36929,
109000,18211863,0,24961,7,36938,
109000,18211863,0,24961,7,36947,
109000,18211863,0,24961,7,36956,
109000,18211863,0,24961,7,36965,
109000,18211863,0,24961,7,36974,
109000,18211863,0,24961,7,36983,
109000,18211863,0,24961,7,36991,
109000,18211863,0,24961,7,37000,
109000,18211863,0,24961,7,37009,
109000,18211863,0,24961,7,37018,
109000,18211863,0,24961,7,37027,
109000,18211863,0,24961,7,37036,
109000,18211863,0,24961,7,37045,
109000,18211863,0,24961,7,37054,
109000,18211863,0,24961,7,37063,
109000,18211863,0,24961,7,37072,
109000,18211863,0,24961,7,37080,
109000,18211863,0,24961,7,37089,
109000,18211863,0,24961,7,37098,
109000,18211863,0,24961,7,37107,
109000,18211863,0,24961,7,37116,
109000,18211863,0,24961,7,37125,
109000,18211863,0,24961,7,37133,
109000,18211863,0,24961,7,37142,
109000,18211863,0,24961,7,37152,
109000,18211863,0,24961,7,37160,
109000,18211863,0,24961,7,37169,
109000,18211863,0,24961,7,37178,
109000,18211863,0,24961,7,37187,
109000,18211863,0,24961,7,37196,
109000,18211863,0,24961,7,37205,
109000,18211863,0,24961,7,37213,
109000,18211863,0,24961,7,37222,
109000,18211863,0,24961,7,37231,
109000,18211863,0,24961,7,37240,
109000,18211863,0,24961,7,37249,
109000,18211863,0,24961,7,37257,
109000,18211863,0,24961,7,37266,
109000,18211863,0,24961,7,37275,
109000,18211863,0,24961,7,37284,
109000,18211863,0,24961,7,37293,
109000,18211863,0,24961,7,37302,
109000,18211863,0,24961,7,37311,
109000,18211863,0,24961,7,37320,
109000,18211863,0,24961,7,37329,
109000,18211863,0,24961,7,37338,
109000,18211863,0,24961,7,37347,
109000,18211863,0,24961,7,37355,
109000,18211863,0,24961,7,37364,
109000,18211863,0,24961,7,37373,
109000,18211863,0,24961,7,37382,
109000,18211863,0,24961,7,37391,
109000,18211863,0,24961,7,37400,
109000,18211863,0,24961,7,37409,
109000,18211863,0,24961,7,37418,
109000,18211863,0,24961,7,37426,
109000,18211863,0,24961,7,37435,
109000,18211863,0,24961,7,37444,
109000,18211863,0,24961,7,37453,
109000,18211863,0,24961,7,37462,
109000,18211863,0,24961,7,37471,
109000,18211863,0,24961,7,37479,
109000,18211863,0,24961,7,37488,
109000,18211863,0,24961,7,37497,
109000,18211863,0,24961,7,37506,
109000,18211863,0,24961,7,37515,
109000,18211863,0,24961,7,37524,
109000,18211863,0,24961,7,37533,
109000,18211863,0,24961,7,37542,
109000,18211863,0,24961,7,37550,
109000,18211863,0,24961,7,37559,
109000,18211863,0,24961,7,37568,
109000,18211863,0,24961,7,37577,
109000,18211863,0,24961,7,37586,
109000,18211863,0,24961,7,37595,
109000,18211863,0,24961,7,37604,
109000,18211863,0,24961,7,37613,
109000,18211863,0,24961,7,37622,
109000,18211863,0,24961,7,37631,
109000,18211863,0,24961,7,37640,
109000,18211863,0,24961,7,37649,
109000,18211863,0,24961,7,37657,
109000,18211863,0,24961,7,37666,
109000,18211863,0,24961,7,37675,
109000,18211863,0,24961,7,37684,
109000,18211863,0,24961,7,37693,
109000,18211863,0,24961,7,37702,
109000,18211863,0,24961,7,37711,
109000,18211863,0,24961,7,37720,
109000,18211863,0,24961,7,37729,
109000,18211863,0,24961,7,37738,
109000,18211863,0,24961,7,37747,
109000,18211863,0,24961,7,37755,
109000,18211863,0,24961,7,37764,
109000,18211863,0,24961,7,37773,
109000,18211863,0,24961,7,37782,
109000,18211863,0,24961,7,37791,
109000,18211863,0,24961,7,37800,
109000,18211863,0,24961,7,37808,
109000,18211863,0,24961,7,37817,
109000,18211863,0,24961,7,37826,
109000,18211863,0,24961,7,37835,
109000,18211863,0,24961,7,37844,
109000,18211863,0,24961,7,37853,
109000,18211863,0,24961,7,37863,
109000,18211863,0,24961,7,37873,
109000,18211863,0,24961,7,37882,
109000,18211863,0,24961,7,37890,
109000,18211863,0,24961,7,37899,
109000,18211863,0,24961,7,37908,
109000,18211863,0,24961,7,37917,
109000,18211863,0,24961,7,37926,
109000,18211863,0,24961,7,37935,
109000,18211863,0,24961,7,37944,
109000,18211863,0,24961,7,37953,
109000,18211863,0,24961,7,37961,
109000,18211863,0,24961,7,37970,
109000,18211863,0,24961,7,37979,
109000,18211863,0,24961,7,37988,
109000,18211863,0,24961,7,37997,
109000,18211863,0,24961,7,38006,
109000,18211863,0,24961,7,38015,
109000,18211863,0,24961,7,38023,
109000,18211863,0,24961,7,38032,
109000,18211863,0,24961,7,38041,
109000,18211863,0,24961,7,38050,
109000,18211863,0,24961,7,38059,
109000,18211863,0,24961,7,38068,
109000,18211863,0,24961,7,38076,
109000,18211863,0,24961,7,38085,
109000,18211863,0,24961,7,38094,
109000,18211863,0,24961,7,38103,
109000,18211863,0,24961,7,38112,
109000,18211863,0,24961,7,38121,
109000,18211863,0,24961,7,38130,
109000,18211863,0,24961,7,38138,
109000,18211863,0,24961,7,38147,
109000,18211863,0,24961,7,38156,
109000,18211863,0,24961,7,38165,
109000,18211863,0,24961,7,38174,
109000,18211863,0,24961,7,38183,
109000,18211863,0,24961,7,38191,
109000,18211863,0,24961,7,38200,
109000,18211863,0,24961,7,38209,
109000,18211863,0,24961,7,38218,
109000,18211863,0,24961,7,38226,
109000,18211863,0,24961,7,38235,
109000,18211863,0,24961,7,38244,
109000,18211863,0,24961,7,38253,
109000,18211863,0,24961,7,38262,
109000,18211863,0,24961,7,38271,
109000,18211863,0,24961,7,38279,
109000,18211863,0,24961,7,38288,
109000,18211863,0,24961,7,38297,
109000,18211863,0,24961,7,38306,
109000,18211863,0,24961,7,38315,
109000,18211863,0,24961,7,38323,
109000,18211863,0,24961,7,38333,
109000,18211863,0,24961,7,38341,
109000,18211863,0,24961,7,38350,
109000,18211863,0,24961,7,38359,
109000,18211863,0,24961,7,38368,
109000,18211863,0,24961,7,38377,
109000,18211863,0,24961,7,38386,
109000,18211863,0,24961,7,38395,
109000,18211863,0,24961,7,38403,
109000,18211863,0,24961,7,38412,
109000,18211863,0,24961,7,38421,
109000,18211863,0,24961,7,38430,
109000,18211863,0,24961,7,38439,
109000,18211863,0,24961,7,38448,
109000,18211863,0,24961,7,38456,
109000,18211863,0,24961,7,38465,
109000,18211863,0,24961,7,38474,
109000,18211863,0,24961,7,38483,
109000,18211863,0,24961,7,38492,
109000,18211863,0,24961,7,38500,
109000,18211863,0,24961,7,38509,
109000,18211863,0,24961,7,38518,
109000,18211863,0,24961,7,38527,
109000,18211863,0,24961,7,38536,
109000,18211863,0,24961,7,38545,
109000,18211863,0,24961,7,38554,
109000,18211863,0,24961,7,38562,
109000,18211863,0,24961,7,38571,
109000,18211863,0,24961,7,38580,
109000,18211863,0,24961,7,38589,
109000,18211863,0,24961,7,38598,
109000,18211863,0,24961,7,38607,
109000,18211863,0,24961,7,38615,
109000,18211863,0,24961,7,38624,
109000,18211863,0,24961,7,38633,
109000,18211863,0,24961,7,38642,
109000,18211863,0,24961,7,38651,
109000,18211863,0,24961,7,38660,
109000,18211863,0,24961,7,38669,
109000,18211863,0,24961,7,38678,
109000,18211863,0,24961,7,38687,
109000,18211863,0,24961,7,38695,
109000,18211863,0,24961,7,38704,
109000,18211863,0,24961,7,38713,
109000,18211863,0,24961,7,38722,
109000,18211863,0,24961,7,38731,
109000,18211863,0,24961,7,38740,
109000,18211863,0,24961,7,38748,
109000,18211863,0,24961,7,38757,
109000,18211863,0,24961,7,38766,
109000,18211863,0,24961,7,38775,
